method,train_mse,mse,cka,p_at_1,p_at_5,p_at_10,p_at_1_pool,p_at_5_pool,p_at_10_pool,pair,src,tgt,datasets,size,layer,n_train,n_test,elapsed_s,ridge_lambda,mlp_train_loss_final,mlp_val_loss_final,mlp_test_loss_final,mlp_best_val_loss,mlp_best_epoch,mlp_epochs_run
procrustes,0.23322764039039612,0.3103659749031067,0.7329843500689016,0.9092495636998255,0.9773123909249564,0.9860383944153578,0.806282722513089,0.9319371727748691,0.9581151832460733,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.99,,,,,,,
affine,0.11016785353422165,0.25228843092918396,0.7283279201895352,0.8673647469458988,0.9598603839441536,0.9860383944153578,0.7120418848167539,0.8987783595113438,0.9301919720767888,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.99,,,,,,,
ridge,0.16432489454746246,0.1884324848651886,0.7899551935836209,0.7801047120418848,0.9301919720767888,0.956369982547993,0.5968586387434555,0.8202443280977313,0.8760907504363001,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.99,1000.0,,,,,,
mlp,0.1371316909790039,0.19163872301578522,0.7881516386540433,0.8568935427574171,0.9598603839441536,0.9773123909249564,0.6841186736474695,0.8848167539267016,0.9179755671902269,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.99,,0.12381191122712511,0.18994492292404175,0.19254536926746368,0.18933239579200745,74.0,95.0
identity,2.1079390048980713,2.1050589084625244,0.7224011196783253,0.0017452006980802793,0.019197207678883072,0.031413612565445025,0.0,0.0034904013961605585,0.005235602094240838,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.49,,,,,,,
procrustes,0.5009052753448486,0.6816236972808838,0.7224011200975123,0.924956369982548,0.9895287958115183,0.9965095986038395,0.8097731239092496,0.944153577661431,0.9668411867364747,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.49,,,,,,,
affine,0.2340320199728012,0.5363215208053589,0.7231620733958644,0.8883071553228621,0.9703315881326352,0.9895287958115183,0.7399650959860384,0.9040139616055847,0.9511343804537522,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.49,,,,,,,
ridge,0.3130146861076355,0.3935372233390808,0.7806668672088879,0.8673647469458988,0.9650959860383944,0.987783595113438,0.7085514834205934,0.900523560209424,0.924956369982548,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.49,1000.0,,,,,,
mlp,0.2925986051559448,0.4098637104034424,0.7788220593579996,0.8726003490401396,0.9668411867364747,0.987783595113438,0.699825479930192,0.8900523560209425,0.9232111692844677,hin_deva-fra_latn,hin_deva,fra_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.49,,0.2573384592930476,0.41213342547416687,0.4130779802799225,0.4092181622982025,57.0,78.0
identity,0.0001704452297417447,0.00016878193127922714,0.6848364780000697,0.010471204188481676,0.029668411867364748,0.05410122164048865,0.0017452006980802793,0.006980802792321117,0.017452006980802792,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.51,,,,,,,
procrustes,5.079245238448493e-05,7.306921907002106e-05,0.6848364778539578,0.38917975567190227,0.5881326352530541,0.6596858638743456,0.22338568935427575,0.4083769633507853,0.493891797556719,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.51,,,,,,,
affine,2.6438810891704634e-05,6.363383727148175e-05,0.6563979579731499,0.3263525305410122,0.5270506108202443,0.5986038394415357,0.2006980802792321,0.34554973821989526,0.42408376963350786,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.51,,,,,,,
ridge,3.5391356504987925e-05,4.429128239280544e-05,0.73541320659028,0.2268760907504363,0.42408376963350786,0.5148342059336823,0.1082024432809773,0.23036649214659685,0.3228621291448517,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.51,0.1,,,,,,
mlp,6.082003892515786e-05,6.037149432813749e-05,0.5679618064847286,0.0017452006980802793,0.008726003490401396,0.017452006980802792,0.0,0.0017452006980802793,0.0034904013961605585,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.51,,6.0719591904974855e-05,6.0013040638295934e-05,6.037599450792186e-05,5.998332562739961e-05,56.0,77.0
identity,0.03837084397673607,0.03812174126505852,0.7413375376756781,0.0017452006980802793,0.015706806282722512,0.034904013961605584,0.0,0.0034904013961605585,0.005235602094240838,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.29,,,,,,,
procrustes,0.005315381567925215,0.00710275350138545,0.7413375450308011,0.6457242582897034,0.8254799301919721,0.8865619546247818,0.47294938917975565,0.6614310645724258,0.7661431064572426,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.29,,,,,,,
affine,0.0025005254428833723,0.006045355461537838,0.720404908908052,0.5619546247818499,0.7853403141361257,0.8516579406631762,0.3699825479930192,0.5724258289703316,0.6579406631762653,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.29,,,,,,,
ridge,0.003529713023453951,0.004361553583294153,0.7740714446581674,0.45898778359511344,0.7050610820244329,0.7818499127399651,0.29842931937172773,0.493891797556719,0.5846422338568935,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.29,10.0,,,,,,
mlp,0.005039529874920845,0.005200551822781563,0.7313974606641165,0.038394415357766144,0.11343804537521815,0.17975567190226877,0.012216404886561954,0.041884816753926704,0.06282722513089005,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.29,,0.005066344528600122,0.0049725244753062725,0.005206379573792219,0.004953513853251934,50.0,71.0
identity,0.09083527326583862,0.08998553454875946,0.8061627620081826,0.0017452006980802793,0.017452006980802792,0.02617801047120419,0.0,0.0,0.0017452006980802793,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,5.09,,,,,,,
procrustes,0.00796213187277317,0.010494056157767773,0.8061627556451088,0.7556719022687609,0.9144851657940664,0.9476439790575916,0.5951134380453752,0.8045375218150087,0.8638743455497382,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,5.09,,,,,,,
affine,0.0038826577365398407,0.009386474266648293,0.7837802433904109,0.6614310645724258,0.8586387434554974,0.9022687609075044,0.43804537521815007,0.6893542757417103,0.7818499127399651,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,5.09,,,,,,,
ridge,0.005341583397239447,0.006753941066563129,0.8329471403585129,0.6527050610820244,0.8586387434554974,0.893542757417103,0.4328097731239092,0.6788830715532286,0.7521815008726004,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,5.09,10.0,,,,,,
mlp,0.007409453857690096,0.007657372392714024,0.8262716494886463,0.13961605584642234,0.3525305410122164,0.4869109947643979,0.055846422338568937,0.15881326352530542,0.22338568935427575,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,5.09,,0.007495995427510052,0.007157961837947369,0.007666632998734713,0.007135698106139898,76.0,97.0
identity,0.12950049340724945,0.1282099336385727,0.7734547396586746,0.0017452006980802793,0.008726003490401396,0.02268760907504363,0.0,0.0017452006980802793,0.0034904013961605585,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.08,,,,,,,
procrustes,0.012499089352786541,0.016294481232762337,0.773454729627136,0.8708551483420593,0.9650959860383944,0.9808027923211169,0.7382198952879581,0.9057591623036649,0.9301919720767888,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.08,,,,,,,
affine,0.005012396723031998,0.011967775411903858,0.7817084298438567,0.743455497382199,0.893542757417103,0.9232111692844677,0.5427574171029669,0.7626527050610821,0.8237347294938918,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.08,,,,,,,
ridge,0.006442069076001644,0.008729486726224422,0.8313453989917977,0.7626527050610821,0.9057591623036649,0.93717277486911,0.5741710296684118,0.7923211169284468,0.8516579406631762,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.08,10.0,,,,,,
mlp,0.00904436782002449,0.009464187547564507,0.8307308318595489,0.3368237347294939,0.6108202443280978,0.7120418848167539,0.16753926701570682,0.34205933682373474,0.4258289703315881,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.08,,0.009044473228806799,0.009645757265388966,0.009481887333095074,0.009597420692443848,76.0,97.0
identity,0.16889292001724243,0.16700449585914612,0.748991163995914,0.0,0.005235602094240838,0.015706806282722512,0.0,0.0017452006980802793,0.0017452006980802793,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,6.2,,,,,,,
procrustes,0.019863363355398178,0.025889599695801735,0.7489911390706797,0.9284467713787086,0.9808027923211169,0.9895287958115183,0.8202443280977313,0.9389179755671903,0.9616055846422339,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,6.2,,,,,,,
affine,0.007394712883979082,0.017463773488998413,0.7619070466366391,0.7975567190226877,0.912739965095986,0.9476439790575916,0.6335078534031413,0.8167539267015707,0.8691099476439791,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,6.2,,,,,,,
ridge,0.011002999730408192,0.01264012511819601,0.826106230416834,0.7452006980802792,0.9092495636998255,0.9424083769633508,0.5549738219895288,0.7853403141361257,0.8411867364746946,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,6.2,100.0,,,,,,
mlp,0.012500150129199028,0.013384492136538029,0.8225745224091292,0.5549738219895288,0.8184991273996509,0.881326352530541,0.35602094240837695,0.5898778359511344,0.7120418848167539,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,6.2,,0.012460486991613201,0.013703946024179459,0.013440530747175217,0.013621029444038868,113.0,134.0
identity,0.2126304805278778,0.2103036791086197,0.7410375910247988,0.0,0.008726003490401396,0.02268760907504363,0.0,0.0017452006980802793,0.0017452006980802793,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,5.28,,,,,,,
procrustes,0.029070820659399033,0.038505129516124725,0.7410375950764811,0.9581151832460733,0.9895287958115183,0.9930191972076788,0.8534031413612565,0.9598603839441536,0.9773123909249564,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,5.28,,,,,,,
affine,0.011225699447095394,0.026392150670289993,0.7602881912905193,0.8638743455497382,0.9633507853403142,0.9773123909249564,0.7137870855148342,0.8883071553228621,0.93717277486911,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,5.28,,,,,,,
ridge,0.01604379341006279,0.01912696845829487,0.817334530119936,0.8621291448516579,0.9668411867364747,0.9808027923211169,0.7085514834205934,0.8760907504363001,0.9301919720767888,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,5.28,100.0,,,,,,
mlp,0.018090227618813515,0.019909605383872986,0.8132917856402824,0.7539267015706806,0.9406631762652705,0.9703315881326352,0.5462478184991274,0.7905759162303665,0.8568935427574171,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,5.28,,0.01793872785161842,0.020280711352825165,0.019944828003644943,0.020215436816215515,83.0,104.0
identity,0.2581002712249756,0.25583091378211975,0.7499073594052446,0.0,0.010471204188481676,0.02268760907504363,0.0,0.0,0.0034904013961605585,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,7.58,,,,,,,
procrustes,0.03917792811989784,0.05294106528162956,0.7499073499318926,0.956369982547993,0.9895287958115183,0.9947643979057592,0.8691099476439791,0.9668411867364747,0.9808027923211169,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,7.58,,,,,,,
affine,0.017284009605646133,0.04033108055591583,0.7453226383559793,0.900523560209424,0.9825479930191972,0.9912739965095986,0.7696335078534031,0.9179755671902269,0.9511343804537522,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,7.58,,,,,,,
ridge,0.023878848180174828,0.029369495809078217,0.8053023135246815,0.9144851657940664,0.9842931937172775,0.9912739965095986,0.7783595113438045,0.924956369982548,0.9616055846422339,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,7.58,100.0,,,,,,
mlp,0.025990093126893044,0.030023707076907158,0.8030224622312121,0.8691099476439791,0.9720767888307156,0.9842931937172775,0.6823734729493892,0.8726003490401396,0.9301919720767888,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,7.58,,0.02548036047003486,0.030964111909270287,0.03004681132733822,0.03087429516017437,159.0,180.0
identity,0.32887834310531616,0.3264349102973938,0.7614670865469972,0.0,0.008726003490401396,0.02443280977312391,0.0,0.0,0.005235602094240838,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,6.37,,,,,,,
procrustes,0.05492760241031647,0.07362809777259827,0.761467082403738,0.9616055846422339,0.9912739965095986,0.9947643979057592,0.8726003490401396,0.9720767888307156,0.9808027923211169,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,6.37,,,,,,,
affine,0.02291366085410118,0.05356454476714134,0.7381181549012555,0.9144851657940664,0.987783595113438,0.9947643979057592,0.7853403141361257,0.9197207678883071,0.956369982547993,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,6.37,,,,,,,
ridge,0.03050164505839348,0.0388152152299881,0.8026573237776831,0.9179755671902269,0.987783595113438,0.9912739965095986,0.806282722513089,0.9319371727748691,0.9685863874345549,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,6.37,100.0,,,,,,
mlp,0.03305751085281372,0.03936383128166199,0.7998760150634228,0.8917975567190227,0.9773123909249564,0.9860383944153578,0.731239092495637,0.9075043630017452,0.9476439790575916,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,6.37,,0.031900382177396255,0.04259693622589111,0.03942977264523506,0.04253049194812775,116.0,137.0
identity,0.42395874857902527,0.42101940512657166,0.7544957426782232,0.0,0.010471204188481676,0.02443280977312391,0.0,0.0017452006980802793,0.005235602094240838,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,5.41,,,,,,,
procrustes,0.07538668811321259,0.10134784132242203,0.7544957443776618,0.9581151832460733,0.9895287958115183,0.9912739965095986,0.8691099476439791,0.9755671902268761,0.9842931937172775,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,5.41,,,,,,,
affine,0.029638586565852165,0.068795345723629,0.7503569866631239,0.9301919720767888,0.9860383944153578,0.9912739965095986,0.8150087260034904,0.9458987783595113,0.9755671902268761,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,5.41,,,,,,,
ridge,0.037743039429187775,0.05050727352499962,0.8068089666178092,0.9319371727748691,0.9860383944153578,0.9895287958115183,0.806282722513089,0.9616055846422339,0.9790575916230366,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,5.41,100.0,,,,,,
mlp,0.04090071842074394,0.050825685262680054,0.8049458670418709,0.893542757417103,0.9808027923211169,0.987783595113438,0.7574171029668412,0.9319371727748691,0.9685863874345549,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,5.41,,0.03928179824442574,0.05044478178024292,0.05081704631447792,0.050411030650138855,84.0,105.0
identity,0.6009631752967834,0.5962526202201843,0.7488119594006549,0.0017452006980802793,0.013961605584642234,0.027923211169284468,0.0,0.0,0.005235602094240838,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.44,,,,,,,
procrustes,0.11532199382781982,0.15388037264347076,0.7488119642454221,0.9511343804537522,0.9842931937172775,0.987783595113438,0.8481675392670157,0.9650959860383944,0.9825479930191972,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.44,,,,,,,
affine,0.046298958361148834,0.10631939768791199,0.7479948610586675,0.9354275741710296,0.987783595113438,0.987783595113438,0.7783595113438045,0.9424083769633508,0.9720767888307156,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.44,,,,,,,
ridge,0.056512732058763504,0.07949311286211014,0.8009433729298476,0.9301919720767888,0.9842931937172775,0.987783595113438,0.8080279232111692,0.9424083769633508,0.9738219895287958,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.44,100.0,,,,,,
mlp,0.05967647582292557,0.07976596057415009,0.7976139622745799,0.9022687609075044,0.9825479930191972,0.987783595113438,0.7521815008726004,0.9232111692844677,0.9581151832460733,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.44,,0.05615652296127695,0.07872071117162704,0.07975126802921295,0.07863552123308182,86.0,107.0
identity,0.8909571766853333,0.8819705247879028,0.7413147448641965,0.0,0.015706806282722512,0.02443280977312391,0.0,0.0,0.0017452006980802793,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,4.71,,,,,,,
procrustes,0.17430178821086884,0.23096095025539398,0.7413147483399484,0.9319371727748691,0.9773123909249564,0.9808027923211169,0.8167539267015707,0.9511343804537522,0.9720767888307156,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,4.71,,,,,,,
affine,0.07132688909769058,0.1625853031873703,0.7454075223983833,0.9022687609075044,0.9773123909249564,0.9860383944153578,0.7574171029668412,0.912739965095986,0.9528795811518325,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,4.71,,,,,,,
ridge,0.10845965147018433,0.12358439713716507,0.789898075246815,0.8045375218150087,0.9476439790575916,0.9650959860383944,0.62478184991274,0.8324607329842932,0.8865619546247818,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,4.71,1000.0,,,,,,
mlp,0.09283806383609772,0.1235877126455307,0.7956838228976362,0.881326352530541,0.9738219895287958,0.9790575916230366,0.7050610820244329,0.893542757417103,0.9336823734729494,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,4.71,,0.08475606008009477,0.12459243088960648,0.12356696277856827,0.12445694953203201,61.0,82.0
identity,1.2456039190292358,1.2327498197555542,0.7348602615405695,0.0017452006980802793,0.012216404886561954,0.02443280977312391,0.0,0.0,0.005235602094240838,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.58,,,,,,,
procrustes,0.22546784579753876,0.3013455271720886,0.7348602634525653,0.8900523560209425,0.9650959860383944,0.9773123909249564,0.7609075043630017,0.9144851657940664,0.9476439790575916,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.58,,,,,,,
affine,0.09642914682626724,0.22194857895374298,0.7418881984059937,0.8656195462478184,0.9528795811518325,0.9738219895287958,0.7050610820244329,0.8743455497382199,0.9179755671902269,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.58,,,,,,,
ridge,0.14256341755390167,0.16664835810661316,0.7890017791393714,0.7329842931937173,0.8970331588132635,0.9267015706806283,0.5392670157068062,0.7661431064572426,0.8324607329842932,hin_deva-rus_cyrl,hin_deva,rus_cyrl,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.58,1000.0,,,,,,
